DEPARTURE_ARRIVAL_DURATION,ARRIVAL_DEPARTURE_DURATION,STOPOVERS,VESSEL_TYPE,HULL_MATERIAL,VESSEL_LENGTH,VESSEL_BEAN,VESSEL_DRAFT,VESSEL_DEPTH,MOTOR_POWER,SPEED,NUM_PROPELLERS,NUM_GENERATORS,TPB,LIGHT_DISPLACEMENT,CREW,PASS_CAPACITY,LOAD_CAPACITY,FUEL_CONSUMPTION
30.0,30.0,0,FLAT_BOTTOMED_BOAT,FIBER,7.16,1.76,0.45,1.0,150.0,15.0,1,1.0,7.0,3.0,1,14.0,6.0,90.0
180.0,180.0,0,PASSENGER/GENERAL_LOAD,WOOD,17.0,3.95,0.8,1.1,350.0,12.0,1,2.0,18.0,4.0,3,25.0,16.0,120.0
360.0,360.0,0,MOTORBOAT,WOOD,19.5,4.5,1.0,1.9,114.0,25.0,1,1.0,22.0,5.0,3,53.0,22.0,440.0
48.0,48.0,0,PASSENGERS,WOOD,14.8,2.85,0.75,1.0,125.0,12.0,1,1.0,,,3,60.0,0.0,40.0
8640.0,8640.0,7,PASSENGER/GENERAL_LOAD,WOOD,29.6,7.4,2.5,3.0,367.0,12.0,2,2.0,176.0,30.0,6,120.0,150.0,12000.0
1440.0,1440.0,1,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,30.2,6.1,1.8,2.5,552.0,16.0,1,2.0,99.0,20.0,8,140.0,84.0,3200.0
2160.0,1440.0,0,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,34.8,7.9,1.8,2.25,600.0,15.0,1,2.0,362.0,75.0,7,338.0,300.0,4300.0
2160.0,1920.0,7,MOTORBOAT,ALUMINIUM,43.0,5.3,0.6,1.7,180.0,15.0,2,1.0,75.0,15.0,8,145.0,59.0,7000.0
300.0,300.0,0,PASSENGER/GENERAL_LOAD,WOOD,19.96,4.8,1.09,1.5,170.0,10.0,1,1.0,28.0,5.0,3,47.0,23.0,200.0
300.0,300.0,1,PASSENGER/GENERAL_LOAD,WOOD,20.0,4.2,1.8,2.5,200.0,17.0,2,2.0,55.0,10.0,4,40.0,50.0,500.0
840.0,840.0,2,PASSENGER/GENERAL_LOAD,WOOD,35.0,7.0,2.3,3.1,450.0,17.0,2,2.0,96.0,20.0,5,176.0,100.0,7000.0
480.0,480.0,0,PASSENGER/GENERAL_LOAD,WOOD,17.0,3.5,1.1,2.0,160.0,15.0,1,1.0,15.0,4.0,2,25.0,14.0,500.0
360.0,360.0,0,MOTORBOAT,WOOD,22.0,5.1,1.5,1.9,375.0,14.0,1,2.0,68.0,10.0,4,81.0,55.0,600.0
720.0,720.0,1,PASSENGER/GENERAL_LOAD,WOOD,24.0,6.0,1.3,1.8,190.0,12.0,1,1.0,48.0,9.0,4,85.0,40.0,1500.0
960.0,720.0,0,PASSENGER/GENERAL_LOAD,WOOD,25.8,7.8,1.8,2.3,315.0,18.0,1,1.0,120.0,25.0,4,84.0,98.0,600.0
30.0,30.0,0,FLAT_BOTTOMED_BOAT,FIBER,7.62,2.29,2.3,2.8,250.0,30.0,1,0.0,11.0,3.0,1,18.0,9.0,80.0
120.0,120.0,0,PASSENGER/GENERAL_LOAD,WOOD,10.0,3.0,1.5,2.0,130.0,30.0,1,0.0,,,2,38.0,0.0,440.0
540.0,420.0,2,PASSENGER/GENERAL_LOAD,WOOD,22.8,5.8,1.8,2.3,200.0,13.0,1,2.0,90.0,20.0,3,96.0,70.0,750.0
1200.0,1200.0,3,FERRY_BOAT,NAVAL_STEEL,30.0,8.0,1.2,1.8,180.0,16.0,2,2.0,87.0,20.0,4,155.0,80.0,1800.0
1380.0,1620.0,0,PASSENGER/GENERAL_LOAD,WOOD,24.1,6.18,1.4,1.9,270.0,11.0,1,2.0,40.0,6.0,5,93.0,32.0,1800.0
4800.0,2400.0,0,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,35.4,9.8,3.0,3.5,477.0,12.0,1,2.0,470.0,90.0,8,337.0,400.0,5000.0
30.0,30.0,0,PASSENGERS,WOOD,12.6,2.8,1.7,2.1,190.0,10.0,1,0.0,18.0,4.0,3,45.0,8.0,14.0
600.0,600.0,2,PASSENGER/GENERAL_LOAD,WOOD,20.0,3.8,2.0,2.3,114.0,10.0,1,0.0,25.0,4.0,4,50.0,20.0,400.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,18.0,4.2,1.3,1.9,460.0,20.0,1,1.0,,,2,60.0,0.0,300.0
720.0,720.0,0,PASSENGER/GENERAL_LOAD,WOOD,27.0,6.3,1.2,1.9,315.0,13.0,1,2.0,105.0,18.0,4,88.0,90.0,600.0
48.0,48.0,0,PASSENGERS,WOOD,16.96,2.96,0.49,1.0,160.0,14.0,1,1.0,,,3,68.0,0.0,60.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,19.0,3.8,0.9,1.5,400.0,28.0,1,0.0,,,2,60.0,0.0,300.0
5760.0,5760.0,0,PASSENGER/GENERAL_LOAD,WOOD,37.49,9.3,2.33,2.8,600.0,18.0,1,1.0,168.0,30.0,8,100.0,140.0,10000.0
1800.0,1800.0,1,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,40.0,9.3,1.5,2.7,820.0,12.0,2,2.0,230.0,46.0,7,173.0,230.0,5300.0
48.0,48.0,0,PASSENGERS,WOOD,18.0,3.7,1.2,1.6,270.0,12.0,1,1.0,,,3,100.0,0.0,60.0
48.0,48.0,0,PASSENGER/GENERAL_LOAD,WOOD,17.0,2.8,2.0,2.5,170.0,18.0,2,2.0,19.0,6.0,3,100.0,15.0,80.0
8640.0,6000.0,7,PASSENGER/GENERAL_LOAD,WOOD,36.0,8.2,2.0,3.5,550.0,12.0,2,2.0,272.0,51.0,7,230.0,231.0,15500.0
720.0,720.0,0,MOTORBOAT,WOOD,23.0,5.0,1.45,2.05,380.0,15.0,1,0.0,,,2,50.0,0.0,1600.0
2400.0,2400.0,1,FERRY_BOAT,NAVAL_STEEL,30.0,9.0,1.2,1.5,181.0,10.0,1,2.0,155.0,35.0,7,85.0,130.0,4000.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,16.0,5.0,0.9,1.3,480.0,25.0,1,0.0,,,2,45.0,0.0,300.0
480.0,360.0,0,PASSENGER/GENERAL_LOAD,WOOD,25.0,7.0,1.5,1.9,200.0,12.0,2,2.0,136.0,25.0,4,99.0,117.0,600.0
720.0,720.0,0,PASSENGER/GENERAL_LOAD,WOOD,23.35,6.0,1.2,1.6,315.0,13.0,2,1.0,63.0,15.0,3,100.0,50.0,1800.0
150.0,150.0,0,FLAT_BOTTOMED_BOAT,WOOD,22.0,5.5,1.2,1.6,200.0,12.0,1,2.0,25.0,5.0,2,35.0,15.0,600.0
720.0,720.0,0,PASSENGER/GENERAL_LOAD,WOOD,25.6,6.3,1.8,2.2,315.0,15.0,1,2.0,75.0,15.0,3,90.0,60.0,1600.0
240.0,240.0,0,PASSENGER/GENERAL_LOAD,WOOD,25.0,3.0,1.0,1.5,300.0,14.0,1,1.0,20.0,6.0,2,45.0,0.0,400.0
2160.0,2160.0,1,PASSENGER/GENERAL_LOAD,WOOD,25.94,5.96,1.5,2.78,290.0,12.0,1,2.0,96.0,20.0,4,96.0,80.0,2000.0
660.0,660.0,4,PASSENGER/GENERAL_LOAD,WOOD,21.0,5.8,1.6,2.6,160.0,17.0,1,2.0,36.0,7.0,4,77.0,30.0,1000.0
720.0,720.0,0,PASSENGER/GENERAL_LOAD,WOOD,23.37,5.8,1.55,1.83,180.0,17.0,1,1.0,95.0,20.0,7,100.0,70.0,600.0
108.0,114.0,0,MOTORBOAT,ALUMINIUM,13.0,3.0,1.0,1.8,490.0,30.0,1,0.0,33.0,7.0,2,16.0,0.0,180.0
48.0,48.0,0,PASSENGERS,WOOD,12.0,3.2,0.45,1.0,190.0,12.0,1,1.0,,,3,60.0,0.0,60.0
1440.0,1440.0,0,PASSENGER/GENERAL_LOAD,WOOD,32.0,7.0,1.8,2.5,400.0,18.0,1,2.0,215.0,38.0,4,120.0,150.0,2200.0
360.0,360.0,0,PASSENGER/GENERAL_LOAD,WOOD,21.0,5.3,1.65,2.15,180.0,10.0,1,2.0,80.0,16.0,4,95.0,68.0,370.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,16.0,4.2,1.3,1.9,390.0,30.0,1,0.0,,,2,60.0,0.0,300.0
2400.0,2280.0,0,FERRY_BOAT,NAVAL_STEEL,45.6,10.0,3.0,3.6,824.0,12.0,1,2.0,800.0,150.0,7,400.0,700.0,5500.0
120.0,120.0,0,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,37.0,7.51,1.02,1.54,250.0,13.0,2,1.0,198.0,35.0,6,80.0,150.0,400.0
102.0,102.0,0,MOTORBOAT,ALUMINIUM,18.0,2.0,0.8,1.0,290.0,28.0,2,0.0,33.0,7.0,2,61.0,0.0,260.0
1440.0,1440.0,3,PASSENGER/GENERAL_LOAD,WOOD,38.9,8.0,1.3,1.5,180.0,15.0,2,1.0,244.0,50.0,6,91.0,190.0,2400.0
1200.0,1200.0,1,PASSENGER/GENERAL_LOAD,WOOD,26.7,6.2,1.38,1.85,315.0,14.0,1,1.0,80.0,15.0,7,99.0,60.0,1000.0
420.0,420.0,0,PASSENGER/GENERAL_LOAD,WOOD,29.0,6.9,1.7,2.0,315.0,14.0,1,2.0,120.0,20.0,6,170.0,110.0,600.0
120.0,120.0,1,MOTORBOAT,ALUMINIUM,17.2,3.85,1.0,1.3,250.0,25.0,1,1.0,,,2,70.0,0.0,300.0
48.0,48.0,1,MOTORBOAT,ALUMINIUM,21.7,3.8,0.45,1.15,400.0,28.0,2,0.0,15.0,5.0,3,95.0,7.0,140.0
4320.0,4320.0,0,PASSENGER/GENERAL_LOAD,WOOD,25.0,7.0,2.5,3.0,300.0,10.0,1,2.0,29.0,6.0,5,170.0,20.0,6000.0
360.0,360.0,4,MOTORBOAT,ALUMINIUM,43.0,6.0,1.8,2.2,600.0,25.0,1,1.0,,,4,240.0,0.0,1600.0
108.0,90.0,0,MOTORBOAT,ALUMINIUM,17.95,3.0,0.8,1.1,250.0,25.0,1,1.0,,,2,60.0,0.0,410.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,18.0,4.2,1.0,1.4,420.0,22.0,1,0.0,,,2,65.0,0.0,300.0
600.0,720.0,0,PASSENGER/GENERAL_LOAD,WOOD,24.0,8.0,1.7,2.3,550.0,16.0,2,0.0,63.0,12.0,2,85.0,50.0,1600.0
480.0,480.0,0,PASSENGER/GENERAL_LOAD,WOOD,21.0,4.8,1.0,1.45,180.0,14.0,1,1.0,,,2,40.0,0.0,1000.0
102.0,102.0,0,MOTORBOAT,NAVAL_STEEL,25.0,3.5,0.8,1.5,600.0,19.0,2,1.0,20.0,4.0,2,114.0,0.0,280.0
480.0,480.0,0,MOTORBOAT,WOOD,21.0,5.7,2.0,2.8,170.0,20.0,1,1.0,,,2,45.0,0.0,1000.0
48.0,48.0,0,MOTORBOAT,ALUMINIUM,21.0,4.5,1.5,1.9,420.0,25.0,1,0.0,30.0,4.0,3,70.0,0.0,120.0
180.0,180.0,0,MOTORBOAT,ALUMINIUM,20.0,2.0,1.2,1.4,1800.0,26.0,2,1.0,20.0,6.0,3,98.0,0.0,800.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,19.0,2.9,1.2,1.4,420.0,28.0,1,1.0,,,3,82.0,0.0,200.0
60.0,60.0,0,MOTORBOAT,ALUMINIUM,16.0,4.0,0.9,1.2,650.0,15.0,1,1.0,,,2,30.0,0.0,100.0
90.0,90.0,0,PASSENGERS,ALUMINIUM,18.0,8.0,1.0,1.8,170.0,12.0,2,1.0,42.0,8.0,2,55.0,35.0,500.0
108.0,108.0,0,MOTORBOAT,ALUMINIUM,19.4,3.2,0.5,2.2,200.0,23.0,2,1.0,10.0,8.0,2,54.0,5.0,200.0
108.0,108.0,0,PASSENGERS,ALUMINIUM,18.0,3.0,1.0,1.3,190.0,18.0,1,0.0,26.0,4.0,2,70.0,19.0,300.0
60.0,42.0,0,PASSENGERS,ALUMINIUM,21.3,3.8,1.1,1.45,550.0,25.0,1,0.0,40.0,7.0,2,91.0,0.0,140.0
60.0,60.0,0,PASSENGERS,ALUMINIUM,17.0,3.0,1.0,1.2,290.0,25.0,1,0.0,25.0,4.0,1,54.0,20.0,140.0
48.0,48.0,1,MOTORBOAT,ALUMINIUM,16.0,3.2,1.4,2.0,400.0,25.0,1,1.0,32.0,5.0,2,78.0,0.0,180.0
48.0,48.0,1,MOTORBOAT,ALUMINIUM,19.0,3.5,2.0,2.4,410.0,21.0,1,1.0,20.0,6.0,3,70.0,0.0,120.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,8.0,2.0,1.0,1.4,150.0,18.0,1,1.0,30.0,8.0,2,20.0,0.0,160.0
48.0,54.0,0,MOTORBOAT,ALUMINIUM,19.72,3.57,0.8,1.4,125.0,20.0,1,0.0,15.0,5.0,3,90.0,0.0,160.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,12.0,2.8,1.0,1.3,350.0,18.0,1,1.0,26.0,5.0,2,25.0,0.0,120.0
180.0,180.0,0,MOTORBOAT,ALUMINIUM,21.1,3.1,1.0,1.2,552.0,15.0,2,0.0,28.0,7.0,2,64.0,0.0,250.0
1440.0,1440.0,0,MOTORBOAT,NAVAL_STEEL,24.89,6.3,1.4,2.3,550.0,18.0,1,2.0,,,2,90.0,0.0,5000.0
900.0,780.0,3,MOTORBOAT,ALUMINIUM,39.2,5.3,1.38,1.62,1800.0,20.0,2,2.0,114.0,25.0,9,171.0,100.0,9000.0
120.0,120.0,1,MOTORBOAT,ALUMINIUM,39.0,5.3,1.6,2.2,1600.0,25.0,2,2.0,480.0,85.0,4,171.0,400.0,1200.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,17.0,4.0,0.8,1.4,390.0,25.0,1,0.0,,,2,50.0,0.0,300.0
60.0,60.0,0,MOTORBOAT,ALUMINIUM,16.0,6.0,0.9,1.2,400.0,30.0,1,1.0,17.0,3.0,1,56.0,0.0,400.0
18.0,18.0,0,PASSENGERS,ALUMINIUM,16.0,2.6,1.0,1.8,250.0,24.0,1,0.0,23.0,5.0,1,56.0,18.0,20.0
48.0,48.0,0,MOTORBOAT,ALUMINIUM,19.0,4.0,2.0,2.0,480.0,25.0,1,0.0,60.0,12.0,3,80.0,0.0,120.0
480.0,480.0,1,MOTORBOAT,NAVAL_STEEL,24.9,4.04,1.2,1.38,600.0,32.0,2,1.0,,,3,120.0,0.0,4000.0
48.0,54.0,1,MOTORBOAT,NAVAL_STEEL,17.6,3.6,1.4,2.3,410.0,18.0,1,1.0,,,3,91.0,0.0,150.0
2160.0,1800.0,11,MOTORBOAT,ALUMINIUM,35.0,4.8,1.0,1.4,260.0,25.0,2,1.0,45.0,8.0,7,126.0,0.0,9400.0
102.0,102.0,0,MOTORBOAT,ALUMINIUM,19.92,4.0,0.75,1.35,580.0,20.0,2,1.0,15.0,5.0,4,95.0,11.0,200.0
108.0,108.0,0,MOTORBOAT,NAVAL_STEEL,18.0,3.5,1.5,1.8,420.0,18.0,1,1.0,15.0,6.0,3,90.0,0.0,360.0
180.0,180.0,0,MOTORBOAT,WOOD,21.0,5.7,2.0,2.8,170.0,20.0,3,0.0,26.0,5.0,2,50.0,20.0,180.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,20.0,5.0,1.1,1.7,500.0,20.0,1,0.0,,,2,65.0,0.0,300.0
240.0,240.0,0,MOTORBOAT,ALUMINIUM,23.7,4.0,0.55,0.66,450.0,18.0,1,1.0,30.0,7.0,3,98.0,0.0,600.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,20.0,3.0,1.2,1.4,550.0,25.0,1,1.0,15.0,4.0,2,75.0,0.0,300.0
420.0,420.0,0,MOTORBOAT,ALUMINIUM,21.0,4.2,0.8,1.2,360.0,22.0,2,1.0,,,4,100.0,0.0,1600.0
228.0,240.0,0,MOTORBOAT,WOOD,17.3,2.96,0.6,1.24,400.0,12.0,2,1.0,20.0,5.0,2,40.0,15.0,550.0
48.0,48.0,1,MOTORBOAT,ALUMINIUM,20.0,4.1,1.2,1.4,190.0,22.0,1,1.0,45.0,9.0,3,112.0,0.0,140.0
48.0,54.0,1,MOTORBOAT,ALUMINIUM,21.0,3.0,1.3,1.9,215.0,24.0,1,1.0,40.0,9.0,3,93.0,0.0,140.0
48.0,48.0,0,MOTORBOAT,ALUMINIUM,10.0,3.0,1.0,1.2,410.0,22.0,1,1.0,30.0,10.0,3,58.0,0.0,120.0
138.0,138.0,0,MOTORBOAT,NAVAL_STEEL,30.0,6.5,2.2,3.1,500.0,25.0,1,1.0,30.0,8.0,5,220.0,0.0,180.0
60.0,60.0,0,PASSENGERS,ALUMINIUM,17.6,3.1,1.6,1.75,250.0,25.0,1,0.0,25.0,5.0,2,70.0,20.0,300.0
300.0,300.0,1,MOTORBOAT,ALUMINIUM,21.35,4.03,0.47,1.9,720.0,25.0,2,1.0,35.0,10.0,5,90.0,0.0,800.0
60.0,60.0,0,PASSENGERS,ALUMINIUM,17.4,3.1,0.9,1.1,210.0,18.0,2,0.0,26.0,5.0,3,56.0,20.0,400.0
300.0,300.0,0,MOTORBOAT,ALUMINIUM,25.0,6.4,1.8,2.4,370.0,15.0,1,1.0,11.0,4.0,6,84.0,0.0,2000.0
120.0,120.0,0,PASSENGERS,ALUMINIUM,18.0,3.6,1.3,1.6,215.0,14.0,2,1.0,46.0,7.0,2,85.0,40.0,400.0
60.0,60.0,0,MOTORBOAT,ALUMINIUM,19.0,4.8,1.6,2.7,600.0,35.0,1,1.0,,,2,48.0,0.0,310.0
42.0,42.0,0,MOTORBOAT,ALUMINIUM,21.6,3.38,0.62,1.0,390.0,20.0,2,0.0,12.0,4.0,4,90.0,0.0,160.0
240.0,240.0,2,MOTORBOAT,ALUMINIUM,15.6,3.0,1.2,1.6,290.0,20.0,2,1.0,25.0,5.0,3,50.0,0.0,400.0
2880.0,1800.0,4,FERRY_BOAT,NAVAL_STEEL,72.0,14.0,4.0,6.8,829.0,14.0,4,2.0,999.0,190.0,10,1400.0,900.0,14000.0
1200.0,1200.0,3,FERRY_BOAT,NAVAL_STEEL,35.07,8.0,1.75,3.0,270.0,15.0,2,2.0,65.0,15.0,4,158.0,60.0,1600.0
7800.0,4320.0,7,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,60.0,15.0,2.6,3.2,829.0,13.0,2,2.0,1100.0,210.0,9,637.0,900.0,16000.0
2400.0,2160.0,2,PASSENGER/GENERAL_LOAD,WOOD,60.0,15.0,2.6,3.2,829.0,13.0,2,2.0,1000.0,200.0,7,619.0,800.0,4300.0
1200.0,960.0,0,FERRY_BOAT,NAVAL_STEEL,48.0,14.0,2.15,2.65,824.0,15.0,3,2.0,1200.0,245.0,8,550.0,1016.0,4000.0
4320.0,3600.0,4,FERRY_BOAT,NAVAL_STEEL,54.0,12.0,2.34,2.9,829.0,14.0,2,2.0,1190.0,240.0,22,675.0,1000.0,9500.0
660.0,540.0,1,FERRY_BOAT,NAVAL_STEEL,52.0,12.6,1.8,2.2,829.0,14.0,4,2.0,900.0,150.0,8,405.0,758.0,1450.0
2400.0,1560.0,3,FERRY_BOAT,NAVAL_STEEL,59.0,13.0,2.35,3.0,1200.0,12.0,2,2.0,1110.0,215.0,10,1330.0,890.0,700.0
2160.0,1440.0,3,FERRY_BOAT,NAVAL_STEEL,45.0,11.0,1.9,2.4,915.0,13.0,2,3.0,1000.0,194.0,8,821.0,890.0,6200.0
2280.0,2280.0,4,FERRY_BOAT,NAVAL_STEEL,55.0,12.0,1.8,2.5,829.0,8.0,1,2.0,700.0,140.0,10,675.0,600.0,4000.0
3000.0,1920.0,5,FERRY_BOAT,NAVAL_STEEL,69.0,14.0,2.95,3.5,820.0,9.0,2,3.0,950.0,180.0,10,1324.0,800.0,18000.0
480.0,480.0,0,PASSENGER/GENERAL_LOAD,WOOD,19.0,4.6,1.2,2.0,114.0,17.0,2,2.0,20.0,4.0,3,45.0,18.0,120.0
180.0,180.0,0,PASSENGER/GENERAL_LOAD,WOOD,15.75,3.75,1.3,1.4,400.0,13.0,1,1.0,15.0,2.0,2,30.0,13.0,100.0
3600.0,3600.0,3,FERRY_BOAT,NAVAL_STEEL,45.0,10.0,1.4,1.4,900.0,10.0,2,2.0,545.0,100.0,9,346.0,450.0,8000.0
4320.0,4320.0,2,FERRY_BOAT,NAVAL_STEEL,40.46,9.3,1.6,2.15,500.0,13.0,3,2.0,116.0,20.0,8,180.0,100.0,12000.0
600.0,600.0,1,FERRY_BOAT,NAVAL_STEEL,42.0,7.5,1.8,2.2,600.0,12.0,2,2.0,490.0,90.0,8,300.0,410.0,1600.0
1080.0,1320.0,1,FERRY_BOAT,NAVAL_STEEL,60.0,15.0,1.8,2.2,900.0,14.0,2,2.0,1000.0,180.0,6,100.0,1000.0,3600.0
180.0,180.0,0,PASSENGERS,WOOD,8.0,2.5,1.0,1.2,113.0,10.0,1,1.0,20.0,5.0,2,10.0,0.0,20.0
300.0,300.0,0,PASSENGER/GENERAL_LOAD,WOOD,22.8,6.18,1.67,2.15,190.0,17.0,1,1.0,65.0,13.0,4,78.0,50.0,500.0
1020.0,1020.0,1,PASSENGER/GENERAL_LOAD,WOOD,25.0,2.0,1.7,1.7,180.0,12.0,1,1.0,130.0,36.0,5,99.0,100.0,900.0
1800.0,1800.0,2,PASSENGER/GENERAL_LOAD,WOOD,23.0,6.0,2.0,3.0,290.0,13.0,1,2.0,95.0,15.0,5,78.0,73.0,2000.0
2400.0,2280.0,2,PASSENGER/GENERAL_LOAD,WOOD,43.7,11.0,2.6,3.2,829.0,10.0,1,2.0,365.0,75.0,7,265.0,290.0,5300.0
3000.0,3000.0,1,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,45.0,10.0,3.0,3.5,829.0,10.0,3,2.0,446.0,90.0,7,400.0,380.0,7000.0
900.0,900.0,1,FERRY_BOAT,NAVAL_STEEL,32.0,7.0,1.5,2.1,300.0,10.0,2,2.0,500.0,100.0,6,45.0,500.0,2600.0
30.0,30.0,0,FLAT_BOTTOMED_BOAT,FIBER,8.6,2.1,0.5,0.65,200.0,30.0,1,0.0,15.0,3.0,1,22.0,12.0,100.0
600.0,360.0,0,PASSENGER/GENERAL_LOAD,WOOD,20.0,6.0,1.8,2.1,240.0,15.0,3,2.0,72.0,15.0,4,75.0,60.0,310.0
2880.0,2160.0,2,PASSENGER/GENERAL_LOAD,WOOD,29.0,8.0,2.4,2.6,375.0,15.0,1,2.0,220.0,40.0,7,174.0,180.0,4000.0
120.0,120.0,0,PASSENGER/GENERAL_LOAD,WOOD,24.0,6.0,1.9,2.4,190.0,16.0,1,1.0,72.0,12.0,3,80.0,56.0,400.0
30.0,30.0,0,FLAT_BOTTOMED_BOAT,FIBER,8.0,2.1,0.4,1.0,200.0,40.0,1,1.0,,,1,18.0,8.0,90.0
420.0,540.0,0,PASSENGER/GENERAL_LOAD,WOOD,24.0,6.0,1.9,2.75,315.0,13.0,1,2.0,140.0,29.0,4,82.0,120.0,900.0
480.0,600.0,2,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,41.02,9.0,2.06,2.6,600.0,18.0,1,2.0,142.0,25.0,7,303.0,120.0,1700.0
360.0,360.0,0,PASSENGER/GENERAL_LOAD,WOOD,13.0,4.0,1.5,2.5,280.0,15.0,2,1.0,160.0,28.0,4,98.0,138.0,700.0
2700.0,2400.0,3,FERRY_BOAT,NAVAL_STEEL,46.0,11.0,2.2,3.2,450.0,10.0,2,2.0,340.0,69.0,7,95.0,300.0,8000.0
2700.0,2400.0,3,FERRY_BOAT,NAVAL_STEEL,46.0,11.0,2.2,3.7,450.0,12.0,2,1.0,380.0,70.0,7,95.0,300.0,8000.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,20.0,4.0,0.71,2.0,464.0,25.0,1,1.0,5.0,2.0,4,55.0,4.0,200.0
30.0,30.0,0,PASSENGERS,WOOD,13.0,2.6,0.8,1.0,114.0,10.0,1,1.0,8.0,5.0,2,35.0,10.0,16.0
30.0,30.0,0,FLAT_BOTTOMED_BOAT,FIBER,7.2,1.9,0.6,1.0,200.0,32.0,1,1.0,,,1,17.0,8.0,90.0
600.0,600.0,0,PASSENGER/GENERAL_LOAD,WOOD,17.0,4.6,1.2,1.4,500.0,12.0,1,1.0,20.0,4.0,2,50.0,20.0,700.0
3600.0,2400.0,0,PASSENGER/GENERAL_LOAD,WOOD,24.0,13.25,1.7,2.3,550.0,16.0,2,2.0,450.0,80.0,6,120.0,400.0,5000.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,18.0,5.0,1.2,1.75,420.0,30.0,1,0.0,,,2,50.0,0.0,300.0
840.0,840.0,0,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,35.0,7.2,1.57,1.95,600.0,14.0,1,2.0,310.0,55.0,4,261.0,300.0,1600.0
2160.0,1800.0,7,MOTORBOAT,ALUMINIUM,27.2,4.36,1.0,1.2,520.0,25.0,2,1.0,,,4,95.0,0.0,9800.0
7200.0,4320.0,7,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,46.0,9.6,2.8,3.0,590.0,12.0,2,2.0,474.0,90.0,8,430.0,380.0,15000.0
300.0,300.0,1,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,41.0,8.6,1.2,3.0,915.0,16.0,1,2.0,300.0,50.0,4,322.0,248.0,1000.0
2580.0,1680.0,4,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,46.4,10.4,2.51,2.97,440.0,12.0,3,2.0,392.0,75.0,13,700.0,320.0,18000.0
1020.0,1020.0,0,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,30.0,10.0,2.0,3.2,477.0,14.0,2,2.0,335.0,60.0,6,311.0,240.0,3200.0
840.0,840.0,0,PASSENGER/GENERAL_LOAD,WOOD,22.0,6.0,1.3,1.9,367.0,12.0,1,1.0,75.0,15.0,4,65.0,60.0,1000.0
2520.0,2280.0,2,FERRY_BOAT,NAVAL_STEEL,47.0,12.0,1.8,1.9,420.0,10.0,2,2.0,300.0,50.0,7,99.0,270.0,7000.0
1440.0,1440.0,3,PASSENGER/GENERAL_LOAD,WOOD,24.0,5.3,1.8,2.3,420.0,18.0,1,1.0,65.0,12.0,5,93.0,48.0,2700.0
30.0,30.0,0,PASSENGERS,WOOD,14.0,2.0,0.7,1.5,149.0,10.0,1,0.0,16.0,4.0,2,46.0,10.0,10.0
480.0,480.0,0,PASSENGER/GENERAL_LOAD,WOOD,18.0,5.0,1.2,1.4,300.0,15.0,1,1.0,50.0,10.0,2,80.0,42.0,400.0
2400.0,2400.0,3,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,40.0,9.0,2.2,3.7,300.0,18.0,2,2.0,290.0,50.0,9,276.0,250.0,5000.0
780.0,540.0,0,MOTORBOAT,WOOD,18.0,3.0,1.0,2.5,144.0,12.0,1,2.0,23.0,4.0,4,45.0,18.0,1800.0
1080.0,1080.0,0,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,45.0,8.0,1.3,1.8,400.0,11.0,1,2.0,300.0,50.0,5,369.0,269.0,2000.0
1200.0,1080.0,0,PASSENGER/GENERAL_LOAD,WOOD,22.7,5.8,1.3,1.8,235.0,17.0,1,2.0,75.0,15.0,4,74.0,60.0,3000.0
2400.0,2280.0,2,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,38.0,9.0,2.4,2.9,315.0,18.0,2,2.0,252.0,50.0,8,221.0,200.0,6300.0
180.0,180.0,0,PASSENGER/GENERAL_LOAD,WOOD,24.0,3.9,1.3,1.6,200.0,15.0,1,0.0,68.0,15.0,3,30.0,60.0,120.0
